Date,Open,High,Low,Close,Adj Close,Volume,MACD,MACDsig,MACDhist,EMA,EMA_short,EMA_long,EMA_x,buy_sig,sell_sig,buy_sig_EMA,sell_sig_EMA,Volume_MA_short,Volume_MA_long,buy_sig_adj,sell_sig_adj
2022-01-03,5.65500020980835,5.71999979019165,5.585000038146973,5.614999771118164,5.614999771118164,2994200,,,,5.614999771118164,5.614999771118164,5.614999771118164,5.614999771118164,,,,,2994200.0,2994200.0,,
2022-01-04,5.695000171661377,5.695000171661377,5.525000095367432,5.550000190734863,5.550000190734863,6975356,,,,5.598749876022339,5.608809334891183,5.6124507679658775,5.614353009124301,,,,,4984778.0,4984778.0,,
2022-01-05,5.5,5.5,5.28000020980835,5.289999961853027,5.289999961853027,7266600,,,,5.521562397480011,5.578446537458978,5.599805638314394,5.611125615619114,,,,,5745385.333333333,5745385.333333333,,
2022-01-06,5.284999847412109,5.369999885559082,5.210000038146973,5.360000133514404,5.360000133514404,5672800,,,,5.481171831488609,5.557642118035686,5.590401500871257,5.608626854603147,,,,5.360000133514404,5727239.0,5727239.0,,
2022-01-07,5.429999828338623,5.474999904632568,5.369999885559082,5.460000038146973,5.460000038146973,2846754,,,,5.4758788831532,5.5483428723319985,5.585287718019325,5.607147980807563,,,,,5151142.0,5151142.0,,
2022-01-10,5.465000152587891,5.599999904632568,5.425000190734863,5.590000152587891,5.590000152587891,6762200,,,,5.504409200511873,5.552310232356369,5.585472519374955,5.606977355651148,,,,,5419651.666666667,5419651.666666667,,
2022-01-11,5.590000152587891,5.625,5.525000095367432,5.570000171661377,5.570000171661377,2327203,,,,5.520806943299249,5.553994988480656,5.584865760641089,5.606609423472146,,,,,4977873.285714285,4977873.285714285,,
2022-01-12,5.699999809265137,5.855000019073486,5.699999809265137,5.84499979019165,5.84499979019165,7335906,,,,5.601855155022349,5.581709731500751,5.595067095133269,5.608981466922092,,,,,5272627.375,5272627.375,,
2022-01-13,5.860000133514404,5.900000095367432,5.704999923706055,5.739999771118164,5.739999771118164,3299400,,,,5.636391309046303,5.5967849733690755,5.600750729485617,5.6102851316404605,,,,,5053379.888888889,5053379.888888889,,
2022-01-14,5.675000190734863,5.71999979019165,5.570000171661377,5.715000152587891,5.715000152587891,2176600,,,,5.6560435199317,5.608043561866106,5.60523109901904,5.6113270721474,,,,,4765701.9,4765701.9,,
2022-01-17,5.715000152587891,5.730000019073486,5.639999866485596,5.679999828338623,5.679999828338623,2132000,,,,5.662032597033431,5.614896539625394,5.608163206051181,5.612010383154279,,,,,4526274.454545454,4526274.454545454,,
2022-01-18,5.684999942779541,5.800000190734863,5.644999980926514,5.650000095367432,5.650000095367432,2560200,,,,5.659024471616931,5.61823973541035,5.609803868377308,5.6123883902409775,,,5.650000095367432,,4362434.916666667,4362434.916666667,,
2022-01-19,5.650000095367432,5.710000038146973,5.574999809265137,5.590000152587891,5.590000152587891,2470600,,,,5.641768391859671,5.615550251332021,5.609027252071841,5.612165621707117,,,,,4216909.153846154,4216909.153846154,,
2022-01-20,5.635000228881836,5.864999771118164,5.630000114440918,5.849999904632568,5.849999904632568,4352600,,,,5.693826270052895,5.637878789741597,5.6184771600153995,5.614532131984983,,,,,4226601.357142857,4226601.357142857,,
2022-01-21,5.849999904632568,5.875,5.760000228881836,5.820000171661377,5.820000171661377,3466571,,,,5.725369745455016,5.655223683257767,5.6263800232172025,5.616576590091216,,,,,4175932.6666666665,4175932.6666666665,,
2022-01-24,5.800000190734863,5.800000190734863,5.650000095367432,5.659999847412109,5.659999847412109,4395000,,,,5.709027270944289,5.6556785560343705,5.627698447695435,5.617008662303364,,,,,4189624.375,4189624.375,,
2022-01-25,5.550000190734863,5.605000019073486,5.460000038146973,5.5,5.5,4206600,,,,5.656770453208217,5.64085202688824,5.622690665432869,5.615844397006814,,,,,4190622.9411764704,4190622.9411764704,,
2022-01-26,5.505000114440918,5.625,5.485000133514404,5.539999961853027,5.539999961853027,2276313,,,,5.627577830369419,5.631247068313458,5.619447892743464,5.615089726010259,,,,,4084272.388888889,4084272.388888889,,
2022-01-27,5.489999771118164,5.489999771118164,5.295000076293945,5.340000152587891,5.340000152587891,6440200,,,,5.555683410924037,5.603509266815785,5.608489157835402,5.612352516324465,,,,5.340000152587891,4208268.578947368,4208268.578947368,,
2022-01-28,5.340000152587891,5.340000152587891,5.204999923706055,5.264999866485596,5.264999866485596,4347200,,,,5.483012524814427,5.571270276308148,5.5950189895471745,5.608896271052438,,,,,4215215.15,4215215.15,,
2022-01-31,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0,,,,5.45725942222105,5.553054070416031,5.58658687679791,5.606618697354811,,,,,4065505.15,4014490.619047619,,
2022-02-04,5.5,5.550000190734863,5.425000190734863,5.539999961853027,5.539999961853027,2320400,,,,5.477944557129044,5.5518108219814595,5.584759938956935,5.605955824364743,,,,,3832757.35,3937486.5,,
