Date,Open,High,Low,Close,Adj Close,Volume
2014-06-23,13.65999984741211,14.420000076293945,12.84000015258789,13.920000076293945,9.141572952270508,93132998
2014-06-30,13.979999542236328,15.960000038146973,13.600000381469727,15.800000190734863,10.37621021270752,85717366
2014-07-07,15.859999656677246,16.579999923706055,14.9399995803833,15.260000228881836,10.02157974243164,89308545
2014-07-14,15.239999771118164,15.779999732971191,14.960000038146973,15.680000305175781,10.297403335571289,40290628
2014-07-21,15.800000190734863,17.6200008392334,15.039999961853027,16.700000762939453,10.967260360717773,86057399
2014-07-28,16.68000030517578,17.34000015258789,16.31999969482422,16.899999618530273,11.098603248596191,82521803
2014-08-04,16.899999618530273,17.139999389648438,15.020000457763672,15.380000114440918,10.100386619567871,93066075
2014-08-11,15.4399995803833,16.799999237060547,15.4399995803833,16.15999984741211,10.612630844116211,73869705
2014-08-18,16.260000228881836,16.34000015258789,15.079999923706055,15.140000343322754,9.94277286529541,52112894
2014-08-25,15.0600004196167,15.199999809265137,14.15999984741211,14.520000457763672,9.535604476928711,44952708
2014-09-01,14.539999961853027,15.739999771118164,14.039999961853027,15.359999656677246,10.087252616882324,60910345
2014-09-08,15.359999656677246,15.539999961853027,14.600000381469727,14.619999885559082,9.601278305053711,31065839
2014-09-15,14.600000381469727,14.800000190734863,13.680000305175781,14.0600004196167,9.233513832092285,55666375
2014-09-22,13.800000190734863,14.600000381469727,13.800000190734863,13.84000015258789,9.089035034179688,57572398
2014-09-29,13.5,14.739999771118164,13.460000038146973,14.600000381469727,9.588142395019531,38464581
2014-10-06,14.819999694824219,15.180000305175781,14.039999961853027,14.319999694824219,9.404261589050293,53390964
2014-10-13,14.300000190734863,14.600000381469727,13.819999694824219,14.359999656677246,9.430529594421387,45197970
2014-10-20,14.359999656677246,14.600000381469727,14.100000381469727,14.460000038146973,9.496203422546387,28601386
2014-10-27,14.199999809265137,14.819999694824219,13.960000038146973,14.460000038146973,9.496203422546387,38507136
2014-11-03,14.579999923706055,15.199999809265137,14.180000305175781,14.539999961853027,9.548739433288574,61997952
2014-11-10,14.699999809265137,14.960000038146973,13.760000228881836,14.279999732971191,9.377992630004883,55409859
2014-11-17,14.220000267028809,14.279999732971191,13.359999656677246,13.859999656677246,9.102168083190918,34312469
2014-11-24,15.420000076293945,16.1200008392334,14.779999732971191,15.880000114440918,10.428747177124023,129811868
2014-12-01,15.5600004196167,17.5,15.359999656677246,17.020000457763672,11.177410125732422,109864547
2014-12-08,16.899999618530273,18.299999237060547,16.420000076293945,16.68000030517578,10.954126358032227,84567810
2014-12-15,16.18000030517578,16.719999313354492,15.640000343322754,16.040000915527344,10.53382396697998,36733104
2014-12-22,16.34000015258789,17.0,16.079999923706055,16.100000381469727,10.573226928710938,12147606
2014-12-29,16.31999969482422,19.479999542236328,16.31999969482422,19.139999389648438,12.569661140441895,49886359
2015-01-05,18.940000534057617,20.350000381469727,17.760000228881836,18.239999771118164,11.978611946105957,118244382
2015-01-12,18.260000228881836,18.399999618530273,17.3799991607666,17.5,11.492637634277344,56979161
2015-01-19,17.0,18.479999542236328,16.139999389648438,18.260000228881836,11.991747856140137,64373391
2015-01-26,18.0,18.440000534057617,16.799999237060547,16.8799991607666,11.085468292236328,45270028
2015-02-02,16.5,18.3799991607666,16.5,16.81999969482422,11.046067237854004,56952081
2015-02-09,16.559999465942383,17.5,16.31999969482422,17.420000076293945,11.440098762512207,33202913
2015-02-16,17.399999618530273,17.739999771118164,17.239999771118164,17.540000915527344,11.518908500671387,8616283
2015-02-23,17.540000915527344,17.920000076293945,17.020000457763672,17.799999237060547,11.689654350280762,44204765
2015-03-02,18.260000228881836,18.280000686645508,16.540000915527344,16.540000915527344,10.862183570861816,46204118
2015-03-09,16.5,16.540000915527344,15.720000267028809,16.5,10.835915565490723,60992033
2015-03-16,16.600000381469727,17.899999618530273,16.420000076293945,17.81999969482422,11.702788352966309,53812034
2015-03-23,17.799999237060547,18.15999984741211,17.0,17.799999237060547,11.689654350280762,45357347
2015-03-30,18.0,19.959999084472656,17.920000076293945,18.219999313354492,11.965475082397461,84183453
2015-04-06,18.219999313354492,19.5,18.020000457763672,19.34000015258789,12.701004981994629,100920430
2015-04-13,19.600000381469727,19.860000610351562,18.65999984741211,19.520000457763672,12.81921672821045,83931022
2015-04-20,19.600000381469727,21.0,18.84000015258789,20.350000381469727,13.364295959472656,88111246
2015-04-27,20.350000381469727,20.799999237060547,19.5,20.649999618530273,13.561311721801758,55023981
2015-05-04,21.0,21.299999237060547,18.459999084472656,19.200000762939453,12.609065055847168,67444363
2015-05-11,19.84000015258789,20.850000381469727,18.920000076293945,19.799999237060547,13.003097534179688,78151030
2015-05-18,19.6200008392334,19.899999618530273,19.0,19.860000610351562,13.042502403259277,39770593
2015-05-25,19.860000610351562,21.5,19.780000686645508,20.450000762939453,13.429969787597656,65064726
2015-06-01,20.100000381469727,20.950000762939453,19.520000457763672,20.399999618530273,13.39713191986084,40943353
2015-06-08,20.5,21.600000381469727,19.899999618530273,20.799999237060547,13.659820556640625,57914086
2015-06-15,20.399999618530273,20.700000762939453,18.719999313354492,19.079999923706055,12.530257225036621,42899375
2015-06-22,18.6200008392334,19.760000228881836,17.780000686645508,18.34000015258789,12.04428482055664,42810621
2015-06-29,18.100000381469727,19.299999237060547,17.459999084472656,18.6200008392334,12.645713806152344,42776749
2015-07-06,18.899999618530273,20.100000381469727,16.600000381469727,19.0,12.903788566589355,122640480
2015-07-13,18.799999237060547,19.65999984741211,18.040000915527344,18.719999313354492,12.713627815246582,62517103
2015-07-20,18.8799991607666,20.299999237060547,18.579999923706055,19.719999313354492,13.392775535583496,49468149
2015-07-27,19.280000686645508,20.200000762939453,18.15999984741211,18.440000534057617,12.523468017578125,57887551
2015-08-03,18.200000762939453,19.280000686645508,18.15999984741211,19.040000915527344,12.930954933166504,26398444
2015-08-10,19.020000457763672,19.860000610351562,18.399999618530273,18.760000228881836,12.740793228149414,48113825
2015-08-17,18.399999618530273,18.700000762939453,17.239999771118164,17.639999389648438,11.980149269104004,50010978
2015-08-24,17.280000686645508,17.6200008392334,16.139999389648438,17.100000381469727,11.613410949707031,79494961
2015-08-31,17.100000381469727,18.15999984741211,16.520000457763672,16.860000610351562,11.450417518615723,40846289
2015-09-07,16.600000381469727,17.979999542236328,16.600000381469727,16.899999618530273,11.477580070495605,48436557
2015-09-14,16.799999237060547,17.239999771118164,16.520000457763672,16.700000762939453,11.341752052307129,56059636
2015-09-21,16.520000457763672,17.079999923706055,16.219999313354492,16.6200008392334,11.287420272827148,36163575
2015-09-28,16.6200008392334,17.520000457763672,15.859999656677246,17.059999465942383,11.586243629455566,26195508
2015-10-05,17.5,18.31999969482422,16.8799991607666,17.260000228881836,11.722073554992676,43898713
2015-10-12,17.260000228881836,18.299999237060547,17.260000228881836,18.239999771118164,12.387638092041016,26824674
2015-10-19,18.219999313354492,18.280000686645508,17.479999542236328,18.1200008392334,12.306140899658203,24862171
2015-10-26,19.459999084472656,19.479999542236328,17.920000076293945,18.18000030517578,12.34688949584961,34520554
2015-11-02,18.020000457763672,19.280000686645508,17.920000076293945,18.979999542236328,12.89020824432373,46467835
2015-11-09,18.600000381469727,19.139999389648438,18.100000381469727,18.440000534057617,12.523468017578125,24273342
2015-11-16,17.920000076293945,19.799999237060547,17.920000076293945,19.34000015258789,13.134697914123535,36736605
2015-11-23,19.34000015258789,19.600000381469727,18.81999969482422,18.959999084472656,12.876623153686523,32879816
2015-11-30,18.6200008392334,22.950000762939453,18.6200008392334,21.75,14.771444320678711,189609551
2015-12-07,21.299999237060547,22.200000762939453,19.920000076293945,21.049999237060547,14.296039581298828,107279821
2015-12-14,20.299999237060547,24.100000381469727,20.100000381469727,22.899999618530273,15.552459716796875,90274332
2015-12-21,22.899999618530273,22.899999618530273,22.899999618530273,22.899999618530273,15.552459716796875,0
2015-12-28,22.899999618530273,22.899999618530273,22.899999618530273,22.899999618530273,15.552459716796875,0
2016-01-04,22.899999618530273,22.899999618530273,19.0,19.719999313354492,13.392775535583496,178541264
2016-01-11,18.860000610351562,19.540000915527344,17.219999313354492,17.479999542236328,11.87148666381836,96481163
2016-01-18,17.200000762939453,18.139999389648438,16.860000610351562,17.6200008392334,11.966567039489746,51637756
2016-01-25,17.760000228881836,17.899999618530273,16.799999237060547,17.600000381469727,11.952984809875488,33799122
2016-02-01,17.600000381469727,18.260000228881836,17.0,17.719999313354492,12.0344820022583,22361706
2016-02-08,17.719999313354492,17.719999313354492,15.520000457763672,15.800000190734863,10.730520248413086,19471851
2016-02-15,16.059999465942383,17.239999771118164,15.800000190734863,17.18000030517578,11.667742729187012,38552259
2016-02-22,17.579999923706055,17.920000076293945,17.020000457763672,17.440000534057617,11.844320297241211,20544586
2016-02-29,17.420000076293945,18.979999542236328,17.360000610351562,18.520000457763672,12.577798843383789,29658808
2016-03-07,18.360000610351562,18.68000030517578,17.799999237060547,18.31999969482422,12.44196891784668,22149986
2016-03-14,19.0,20.950000762939453,19.0,19.520000457763672,13.256946563720703,83221148
2016-03-21,19.780000686645508,19.780000686645508,18.399999618530273,18.5,12.564216613769531,24480666
2016-03-28,18.5,19.260000228881836,18.239999771118164,18.520000457763672,12.577798843383789,24935843
2016-04-04,18.520000457763672,18.940000534057617,18.200000762939453,18.65999984741211,12.672880172729492,24865331
2016-04-11,18.639999389648438,20.350000381469727,18.459999084472656,20.100000381469727,13.650850296020508,36733230
2016-04-18,19.739999771118164,20.25,19.260000228881836,19.459999084472656,13.216197967529297,33015181
2016-04-25,19.479999542236328,19.940000534057617,19.059999465942383,19.440000534057617,13.202613830566406,22533086
2016-05-02,19.440000534057617,19.479999542236328,18.6200008392334,18.719999313354492,12.713627815246582,20621920
2016-05-09,18.799999237060547,18.8799991607666,17.5,17.719999313354492,12.0344820022583,36317614
2016-05-16,17.799999237060547,18.239999771118164,17.139999389648438,17.559999465942383,11.925816535949707,19948915
2016-05-23,17.65999984741211,18.479999542236328,17.479999542236328,17.979999542236328,12.211058616638184,33490316
2016-05-30,17.979999542236328,18.920000076293945,17.6200008392334,18.68000030517578,12.68646240234375,36564202
2016-06-06,18.68000030517578,19.100000381469727,18.260000228881836,18.31999969482422,12.44196891784668,37925074
2016-06-13,17.799999237060547,18.100000381469727,16.739999771118164,17.520000457763672,11.898653030395508,82559312
2016-06-20,17.479999542236328,17.6200008392334,16.299999237060547,16.700000762939453,11.341752052307129,65558902
