Date,Open,High,Low,Close,Adj Close,Volume,MACD,MACDsig,MACDhist,EMA,EMA_short,EMA_long,EMA_x,buy_sig,sell_sig,buy_sig_EMA,sell_sig_EMA,Volume_MA_short,Volume_MA_long,buy_sig_adj,sell_sig_adj
2021-01-04,108.3000030517578,109.0500030517578,108.0,108.6500015258789,108.6500015258789,8237003,,,,108.6500015258789,108.6500015258789,108.6500015258789,108.6500015258789,,,,,8237003.0,8237003.0,,
2021-01-05,108.0500030517578,109.5500030517578,107.6500015258789,108.9000015258789,108.9000015258789,6350980,,,,108.7125015258789,108.67381104968842,108.65980544744754,108.65248908806797,,,,,7293991.5,7293991.5,,
2021-01-06,109.3000030517578,110.6500015258789,108.8499984741211,110.5,110.5,6607970,,,,109.15937614440918,108.84773380686094,108.7319699397045,108.67087228122152,,,,,7065317.666666667,7065317.666666667,,
2021-01-07,110.0500030517578,110.0500030517578,108.75,108.8000030517578,108.8000030517578,3035261,,,,109.06953287124634,108.84318802066065,108.73463790488307,108.67215716451045,,,,,6057803.5,6057803.5,,
2021-01-08,109.5,111.5500030517578,109.3499984741211,110.8000030517578,110.8000030517578,12190884,,,,109.5021504163742,109.02955135695562,108.81563261652524,108.69332976040347,,,,,7284419.6,7284419.6,,
2021-01-11,111.5,113.3000030517578,111.5,112.0500030517578,112.0500030517578,3126615,,,,110.13911357522011,109.31721342312726,108.94247067280887,108.72672949464581,,,,,6591452.166666667,6591452.166666667,,
2021-01-12,112.0,113.75,111.75,113.4499969482422,113.4499969482422,3131817,,,,110.96683441847563,109.71081185409058,109.11923640910037,108.77372718075125,,,,,6097218.571428572,6097218.571428572,,
2021-01-13,113.8000030517578,114.5500030517578,112.9000015258789,113.4000015258789,113.4000015258789,2513101,,,,111.57512619532645,110.06216325140376,109.28710955093483,108.81975976129979,,,,,5649203.875,5649203.875,,
2021-01-14,113.4000015258789,114.5999984741211,113.4000015258789,114.5,114.5,1749469,,,,112.30634464649484,110.48481437031768,109.49153662736876,108.87627956466996,,,,,5215900.0,5215900.0,,
2021-01-15,113.9499969482422,115.1999969482422,113.5500030517578,114.6999969482422,114.6999969482422,2461979,,,,112.90475772193167,110.88626033012002,109.69578997328536,108.93422700132241,,,,,4940507.9,4940507.9,,
2021-01-18,114.0500030517578,116.1500015258789,113.8499984741211,116.0999984741211,116.0999984741211,3477559,,,,113.70356790997903,111.3828068200249,109.94693540469068,109.00552821000699,,,116.0999984741211,,4807512.545454546,4807512.545454546,,
2021-01-19,116.5999984741211,120.0500030517578,116.5999984741211,118.6999969482422,118.6999969482422,6610945,,,,114.95267516954482,112.0796820703313,110.29019272012407,109.10199058551181,,,,,4957798.583333333,4957798.583333333,,
2021-01-20,118.6999969482422,121.0999984741211,118.6999969482422,120.8499984741211,120.8499984741211,3395281,,,,116.42700599568889,112.91495029926367,110.70430274969259,109.2188861863935,,,,,4837604.923076923,4837604.923076923,,
2021-01-21,121.0999984741211,121.5999984741211,119.9499969482422,120.3499984741211,120.3499984741211,3237413,,,,117.40775411529694,113.62305012544056,111.08256532712116,109.3296435225898,,,,,4723305.5,4723305.5,,
2021-01-22,120.3499984741211,120.3499984741211,118.1500015258789,118.25,118.25,2812963,,,,117.6183155864727,114.06371201825574,111.36364119664583,109.4184032885342,,,,,4595949.333333333,4595949.333333333,,
2021-01-25,118.8000030517578,121.4000015258789,118.8000030517578,121.0,121.0,3199285,,,,118.46373668985453,114.72431087365996,111.74153762030679,109.53364305680749,,,,,4508657.8125,4508657.8125,,
2021-01-26,120.5,120.6999969482422,118.25,118.5,118.5,3341754,,,,118.4728025173909,115.08390031426379,112.00657536068691,109.62286053882931,,,,,4440016.411764706,4440016.411764706,,
2021-01-27,120.0500030517578,120.0500030517578,117.6999969482422,118.0500030517578,118.0500030517578,3784431,,,,118.36710265098263,115.36638628926322,112.24357252504264,109.70671270313707,,,,,4403595.0,4403595.0,,
2021-01-28,117.4499969482422,117.6500015258789,114.5500030517578,114.8000030517578,114.8000030517578,2841258,,,,117.47532775117642,115.31244502854842,112.3438247025609,109.75739220909351,,,,,4321366.736842105,4321366.736842105,,
2021-01-29,116.0,116.5999984741211,113.5500030517578,113.6500015258789,113.6500015258789,1823150,,,,116.51899619485204,115.15411707591323,112.39504732308316,109.79612464010631,,,,,4196455.9,4196455.9,,
2021-02-01,114.0999984741211,116.4499969482422,114.0999984741211,116.0,116.0,2835850,,,,116.38924714613903,115.23467735439769,112.53641801629558,109.85785474318985,,,,,3926398.25,4131665.1428571427,,
2021-02-02,117.0,118.9499969482422,117.0,117.75,117.75,5822467,,,,116.72943535960427,115.4742318920741,112.74087221173497,109.93638355171532,,,,,3899972.6,4208519.7727272725,,
2021-02-03,118.0,118.3000030517578,116.8000030517578,118.25,118.25,2618319,,,,117.1095765197032,115.73859075949561,112.95691643872576,110.01910610343955,,,,,3700490.05,4139380.6086956523,,
2021-02-04,118.1999969482422,118.1999969482422,115.5999984741211,116.9000015258789,116.9000015258789,1217462,,,,117.05718277124713,115.84920130867496,113.11154722645726,110.08757272455836,,,,,3609600.1,4017634.0,,
2021-02-05,117.5,118.25,117.0,117.1500015258789,117.1500015258789,1307817,,,,117.08038745990507,115.97308704364676,113.26991798329732,110.15784564795457,,,,,3065446.75,3909241.32,,
2021-02-08,118.0500030517578,118.5,117.1500015258789,117.25,117.25,1862582,0.5145416740108573,,,117.1227905949288,116.09469780139469,113.42599963101115,110.22841434797493,,,,,3002245.1,3830523.653846154,,
2021-02-09,117.1500015258789,117.8499984741211,116.6999969482422,117.1500015258789,117.1500015258789,831576,0.4813023234481477,,,117.12959332766633,116.19520291801223,113.57203892100597,110.29728586218293,,,,,2887233.05,3719451.5185185187,,
2021-02-10,117.5,119.8499984741211,117.5,119.0500030517578,119.0500030517578,1785663,0.5856337792011743,,,117.6096957586892,116.46708864503562,113.78686104378055,110.38437757551203,,,,,2850861.15,3650387.6428571427,,
2021-02-11,120.1999969482422,120.1999969482422,120.1999969482422,120.1999969482422,120.1999969482422,0,0.7431251704465467,,,118.25727105607744,116.82260372153148,114.03835656944571,110.48204542996706,,,,,2763387.7,3524512.206896552,,
2021-02-16,121.1500015258789,122.5999984741211,121.1500015258789,121.9000015258789,121.9000015258789,4459417,0.9809191310551171,,,119.1679536735278,117.30616541718362,114.34665637165878,110.59565693340897,,,,,2863259.6,3555675.7,,
2021-02-17,121.75,124.25,121.1500015258789,123.75,123.75,2651292,1.2905820073071652,,,120.31346525514586,117.91986394888042,114.71541494531922,110.7265459191462,,,,,2821946.25,3526502.0322580645,,
2021-02-18,124.3000030517578,124.3000030517578,121.8000030517578,121.8000030517578,121.8000030517578,6595213,1.3740658824779501,,,120.68509970429885,118.28940100629731,114.99324192988544,110.83672957220702,,,,,2821159.65,3622399.25,,
2021-02-19,121.5,122.9000015258789,120.0999984741211,122.5,122.5,4785249,1.4752802618377387,,,121.13882477822413,118.690410434269,115.2876245993017,110.95278201427462,,,,,2890658.05,3657637.121212121,,
2021-02-22,123.0,123.8000030517578,120.25,120.25,120.25,5088520,1.3698531756412535,1.172657837019519,0.19719533862173444,120.9166185836681,118.83894277386243,115.48222755619183,111.04529164597338,,,,,2983213.4,3699721.911764706,,
2021-02-23,120.0,121.9000015258789,119.3499984741211,120.6999969482422,120.6999969482422,5247765,1.305295889229754,1.2023764603429759,0.10291942888677807,120.86246317481162,119.01618602856526,115.68684596372321,111.14135836539894,,,,,3104953.5,3743951.714285714,,
2021-02-24,120.9499969482422,121.3499984741211,115.5500030517578,116.5500030517578,116.5500030517578,11897615,0.9276879188136604,1.1422761770091285,-0.21458825819546812,119.78434814404817,118.78131145934549,115.7206952612932,111.19517572546222,,116.5500030517578,,,3539870.0,3970442.361111111,,116.5500030517578
