Date,Open,High,Low,Close,Adj Close,Volume
2021-04-01,213.60000610351562,224.0,200.60000610351562,205.8000030517578,205.8000030517578,76962469
2021-05-01,205.0,206.1999969482422,170.60000610351562,192.5,192.5,68124579
2021-06-01,194.3000030517578,200.0,178.89999389648438,199.39999389648438,199.39999389648438,52819901
2021-07-01,196.0,196.0,146.39999389648438,158.1999969482422,158.1999969482422,72807664
2021-08-01,160.89999389648438,164.5,133.0,152.8000030517578,152.8000030517578,70844579
2021-09-01,153.0,168.5,146.5,148.39999389648438,148.39999389648438,97201612
2021-10-01,149.8000030517578,178.89999389648438,141.10000610351562,162.0,162.0,59772159
2021-11-01,159.0,170.0,142.8000030517578,145.0,145.0,71622574
2021-12-01,146.5,149.0,132.0,145.0,145.0,60136701
2022-01-01,146.0,160.6999969482422,138.89999389648438,144.3000030517578,144.3000030517578,68066339
2022-02-01,151.1999969482422,165.60000610351562,141.5,147.39999389648438,147.39999389648438,45290587
2022-03-01,147.39999389648438,161.89999389648438,99.0,141.5,141.5,160034476
2022-04-01,130.5,146.8000030517578,108.0999984741211,130.60000610351562,130.60000610351562,85134129
2022-05-01,126.0,147.5,104.19999694824219,147.5,147.5,115170161
2022-06-01,140.89999389648438,155.6999969482422,130.0,148.5,148.5,187527357
2022-07-01,148.5,155.1999969482422,130.39999389648438,132.5,132.5,94581212
2022-08-01,132.5,147.6999969482422,124.5,141.5,141.5,101231678
2022-09-01,139.89999389648438,145.5,112.9000015258789,114.0999984741211,114.0999984741211,121973542
2022-10-01,114.0999984741211,123.69999694824219,73.69999694824219,75.0999984741211,75.0999984741211,156333572
2022-11-01,76.0,101.5999984741211,75.19999694824219,101.5999984741211,101.5999984741211,168767574
2022-12-01,107.19999694824219,123.5,104.5999984741211,111.69999694824219,111.69999694824219,156332470
2023-01-01,109.30000305175781,144.89999389648438,108.80000305175781,132.39999389648438,132.39999389648438,143639229
2023-02-01,133.0,166.3000030517578,132.39999389648438,140.39999389648438,140.39999389648438,195561182
2023-02-13,136.39999389648438,144.89999389648438,135.1999969482422,143.10000610351562,143.10000610351562,22297237
