Datetime,Open,High,Low,Close,Adj Close,Volume,MACD,MACDsig,MACDhist,EMA,EMA_short,EMA_long,EMA_x,buy_sig,sell_sig,buy_sig_EMA,sell_sig_EMA,Volume_MA_short,Volume_MA_long,buy_sig_adj,sell_sig_adj
2021-02-08 09:30:00,1.1200000047683716,1.1299999952316284,1.1100000143051147,1.1200000047683716,1.1200000047683716,0,,,,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.1200000047683716,,,,,0.0,0.0,,
2021-02-08 10:30:00,1.1200000047683716,1.1200000047683716,1.1100000143051147,1.1200000047683716,1.1200000047683716,25490099,,,,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.1200000047683716,,,,,12745049.5,12745049.5,,
2021-02-08 11:30:00,1.1200000047683716,1.1200000047683716,1.1100000143051147,1.1100000143051147,1.1100000143051147,12938000,,,,1.1175000071525574,1.119047624724252,1.1196078482796166,1.1199005023757025,,,,,12809366.333333334,12809366.333333334,,
2021-02-08 12:30:00,1.1100000143051147,1.1200000047683716,1.1100000143051147,1.1100000143051147,1.1100000143051147,19422000,,,,1.1156250089406967,1.118185947541477,1.119231070476695,1.1198019900565923,,,,,14462524.75,14462524.75,,
2021-02-08 13:30:00,1.1200000047683716,1.1200000047683716,1.1100000143051147,1.1200000047683716,1.1200000047683716,33487060,,,,1.1167187578976154,1.1183587148964194,1.119261224762643,1.1198039603522318,,,,,18267431.8,18267431.8,,
2021-02-08 14:30:00,1.1100000143051147,1.1200000047683716,1.1100000143051147,1.1200000047683716,1.1200000047683716,49134465,,,,1.1175390696153045,1.1185150282175575,1.1192901965275734,1.1198059110429397,,,,,23411937.333333332,23411937.333333332,,
2021-02-08 15:30:00,1.1200000047683716,1.1200000047683716,1.1100000143051147,1.1100000143051147,1.1100000143051147,0,,,,1.115654305787757,1.1177040745116107,1.1189258756561047,1.1197083399311207,,,,,20067374.85714286,20067374.85714286,,
2021-02-09 09:30:00,1.1100000143051147,1.1200000047683716,1.100000023841858,1.1100000143051147,1.1100000143051147,0,,,,1.1142407329170965,1.1169703544919445,1.1185758418776346,1.1196117396761358,,,,,17558953.0,17558953.0,,
2021-02-09 10:30:00,1.1100000143051147,1.1100000143051147,1.100000023841858,1.1100000143051147,1.1100000143051147,34222020,,,,1.113180553264101,1.1163065125693894,1.1182395349140064,1.119516100617718,,,,1.1100000143051147,19410404.888888888,19410404.888888888,,
2021-02-09 11:30:00,1.100000023841858,1.1100000143051147,1.100000023841858,1.1100000143051147,1.1100000143051147,13476151,,,,1.1123854185243545,1.1157058936870776,1.1179164164587558,1.119421413191722,,,,,18816979.5,18816979.5,,
2021-02-09 12:30:00,1.1100000143051147,1.1100000143051147,1.100000023841858,1.100000023841858,1.100000023841858,29990000,,,,1.1092890698537303,1.1142100965589614,1.1172138128267206,1.1192281655364995,,,,,19832708.636363637,19832708.636363637,,
2021-02-09 13:30:00,1.100000023841858,1.1100000143051147,1.100000023841858,1.100000023841858,1.100000023841858,28242214,,,,1.1069668083507622,1.1128567563001897,1.1165387622782947,1.119036840743518,,,,,20533500.75,20533500.75,,
2021-02-09 14:30:00,1.1100000143051147,1.1100000143051147,1.100000023841858,1.1100000143051147,1.1100000143051147,30839520,,,,1.1077251098393504,1.112584685633992,1.1162823407891505,1.1189469220724892,,,,,21326271.46153846,21326271.46153846,,
2021-02-09 15:30:00,1.1100000143051147,1.1100000143051147,1.100000023841858,1.1100000143051147,1.1100000143051147,114592040,,,,1.1082938359557915,1.1123385264598133,1.1160359750446787,1.1188578981146051,,,,,27988112.07142857,27988112.07142857,,
2021-02-10 09:30:00,1.1100000143051147,1.1200000047683716,1.100000023841858,1.1200000047683716,1.1200000047683716,0,,,,1.1112203781589365,1.1130681910606284,1.1161914271907059,1.1188692623599161,,,,,26122237.933333334,26122237.933333334,,
2021-02-10 10:30:00,1.1200000047683716,1.1200000047683716,1.100000023841858,1.1100000143051147,1.1100000143051147,73853543,,,,1.110915287195481,1.1127759837505795,1.1159486266853886,1.1187810111354903,,,,,29105444.5,29105444.5,,
2021-02-10 11:30:00,1.100000023841858,1.1100000143051147,1.100000023841858,1.1100000143051147,1.1100000143051147,19730000,,,,1.1106864689728895,1.1125116057081543,1.1157153477685153,1.1186936380327006,,,,,28553947.76470588,28553947.76470588,,
2021-02-10 12:30:00,1.1100000143051147,1.1100000143051147,1.100000023841858,1.1100000143051147,1.1100000143051147,22416044,,,,1.1105148553059458,1.1122724065269125,1.1154912170444604,1.1186071343140183,,,,,28212953.111111112,28212953.111111112,,
2021-02-10 13:30:00,1.1100000143051147,1.1100000143051147,1.100000023841858,1.1100000143051147,1.1100000143051147,24233952,,,,1.1103861450557382,1.1120559882200747,1.1152758757605645,1.1185214913288553,,,,,28003532.0,28003532.0,,
