Datetime,Open,High,Low,Close,Adj Close,Volume,MACD,MACDsig,MACDhist,EMA,EMA_short,EMA_long,EMA_x,buy_sig,sell_sig,buy_sig_EMA,sell_sig_EMA,Volume_MA_short,Volume_MA_long,buy_sig_adj,sell_sig_adj
2022-10-03 09:30:00,0.8299999833106995,0.8399999737739563,0.8199999928474426,0.8399999737739563,0.8399999737739563,0,,,,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,0.0,0.0,,
2022-10-03 10:30:00,0.8399999737739563,0.8399999737739563,0.8299999833106995,0.8399999737739563,0.8399999737739563,3818918,,,,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,1909459.0,1909459.0,,
2022-10-03 11:30:00,0.8399999737739563,0.8399999737739563,0.8299999833106995,0.8399999737739563,0.8399999737739563,1114000,,,,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,1644306.0,1644306.0,,
2022-10-03 12:30:00,0.8299999833106995,0.8399999737739563,0.8299999833106995,0.8399999737739563,0.8399999737739563,1653834,,,,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,1646688.0,1646688.0,,
2022-10-03 13:30:00,0.8399999737739563,0.8399999737739563,0.8299999833106995,0.8399999737739563,0.8399999737739563,6874120,,,,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,2692174.4,2692174.4,,
2022-10-03 14:30:00,0.8399999737739563,0.8399999737739563,0.8299999833106995,0.8399999737739563,0.8399999737739563,6890000,,,,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,3391812.0,3391812.0,,
2022-10-03 15:30:00,0.8399999737739563,0.8399999737739563,0.8299999833106995,0.8399999737739563,0.8399999737739563,25476000,,,,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,6546696.0,6546696.0,,
2022-10-05 09:30:00,0.8500000238418579,0.8700000047683716,0.8500000238418579,0.8700000047683716,0.8700000047683716,23665556,,,,0.8474999815225601,0.8428571195829482,0.8411764455776588,0.840298481545045,,,,,8686553.5,8686553.5,,
2022-10-05 10:30:00,0.8600000143051147,0.8700000047683716,0.8600000143051147,0.8700000047683716,0.8700000047683716,9588000,,,,0.853124987334013,0.8454421562672743,0.8423067812321965,0.8405940190895558,,,,,8786714.222222222,8786714.222222222,,
2022-10-05 11:30:00,0.8700000047683716,0.8700000047683716,0.8600000143051147,0.8600000143051147,0.8600000143051147,4420000,,,,0.8548437440767884,0.8468286189375448,0.8430006335095659,0.8407871135693127,,,,,8350042.8,8350042.8,,
2022-10-05 12:30:00,0.8600000143051147,0.8700000047683716,0.8600000143051147,0.8700000047683716,0.8700000047683716,3472000,,,,0.8586328092496842,0.8490354175880998,0.8440594323824602,0.8410777891036317,,,,,7906584.363636363,7906584.363636363,,
2022-10-05 13:30:00,0.8700000047683716,0.8799999952316284,0.8700000047683716,0.8799999952316284,0.8799999952316284,27838206,,,,0.8639746057451703,0.8519844249827215,0.8454688662196825,0.8414650747367461,,,,,9567552.833333334,9567552.833333334,,
2022-10-05 14:30:00,0.8700000047683716,0.8799999952316284,0.8600000143051147,0.8700000047683716,0.8700000047683716,16233103,,,,0.8654809555009706,0.8537001944861168,0.8464308716529645,0.8417490043888022,,,,,10080287.461538462,10080287.461538462,,
2022-10-05 15:30:00,0.8600000143051147,0.8799999952316284,0.8600000143051147,0.8700000047683716,0.8700000047683716,0,,,,0.8666107178178208,0.855252557370141,0.8473551513829805,0.8420301088701909,,,0.8700000047683716,,9360266.92857143,9360266.92857143,,
2022-10-06 09:30:00,0.8700000047683716,0.8799999952316284,0.8700000047683716,0.8700000047683716,0.8700000047683716,3094854,,,,0.8674580395554585,0.8566570761699726,0.8482431848490742,0.8423084162920634,,,,,8942572.733333332,8942572.733333332,,
2022-10-06 10:30:00,0.8799999952316284,0.8799999952316284,0.8700000047683716,0.8700000047683716,0.8700000047683716,2494000,,,,0.8680935308586868,0.8579278312745819,0.8490963934733604,0.8425839544858575,,,,,8539536.9375,8539536.9375,,
2022-10-06 11:30:00,0.8799999952316284,0.8799999952316284,0.8700000047683716,0.8799999952316284,0.8799999952316284,6542000,,,,0.8710701469519222,0.860029942127634,0.8503082994246651,0.8429562533987508,,,,,8422034.764705881,8422034.764705881,,
2022-10-06 12:30:00,0.8700000047683716,0.8799999952316284,0.8700000047683716,0.8799999952316284,0.8799999952316284,580100,,,,0.8733026090218488,0.861931851947062,0.8514726796523893,0.8433248478448491,,,,,7986371.722222222,7986371.722222222,,
2022-10-06 13:30:00,0.8799999952316284,0.8799999952316284,0.8700000047683716,0.8799999952316284,0.8799999952316284,2698000,,,,0.8749769555742937,0.8636526274979731,0.8525913979103987,0.8436897746845186,,,,,7708036.368421053,7708036.368421053,,
2022-10-06 14:30:00,0.8799999952316284,0.8799999952316284,0.8700000047683716,0.8799999952316284,0.8799999952316284,3426500,,,,0.8762327154886274,0.8652095196630831,0.8536662448641725,0.8440510704113555,,,,,7493959.55,7493959.55,,
2022-10-06 15:30:00,0.8799999952316284,0.8799999952316284,0.8700000047683716,0.8799999952316284,0.8799999952316284,19290000,,,,0.8771745354243776,0.866618136383897,0.8546989409570139,0.8444087711558359,,,,,8458459.55,8055675.761904762,,
2022-10-07 09:30:00,0.8799999952316284,0.8799999952316284,0.8600000143051147,0.8700000047683716,0.8700000047683716,0,,,,0.8753809027603761,0.8669402190871802,0.8552989826751064,0.8446634102962591,,,,,8267513.65,7689508.681818182,,
2022-10-07 10:30:00,0.8700000047683716,0.8700000047683716,0.8600000143051147,0.8600000143051147,0.8600000143051147,1080000,,,,0.8715356806465607,0.866279247203174,0.8554833368566754,0.8448160133212229,,,,,8265813.65,7402138.739130435,,
