Date,Open,High,Low,Close,Adj Close,Volume
2006-11-01,3.414241075515747,4.120635986328125,3.4044299125671387,3.8557379245758057,1.8289315700531006,18099832158
2006-12-01,3.865549087524414,4.925140857696533,3.747817039489746,4.758354187011719,2.2570788860321045,9566578403
2007-01-01,4.787786960601807,5.121362209320068,4.405156135559082,4.454211235046387,2.112811326980591,11020156730
2007-02-01,4.424777984619141,4.650432109832764,4.08139181137085,4.228557109832764,2.0057742595672607,5932288449
2007-03-01,4.16969108581543,4.365911960601807,3.8851709365844727,4.297235012054443,2.038351535797119,7587550361
2007-04-01,4.326667785644531,4.356101036071777,4.189312934875488,4.218746185302734,2.0011210441589355,6350528732
2007-05-01,4.199123859405518,4.307045936584473,3.9342260360717773,4.012714862823486,1.9033920764923096,5687990790
2007-06-01,4.002903938293457,4.454211235046387,3.924415111541748,4.248179912567139,2.015082836151123,7702378416
2007-07-01,4.248179912567139,4.964385032653809,4.248179912567139,4.748542785644531,2.261380910873413,11854111855
2007-08-01,4.670053958892822,5.023252010345459,3.924415111541748,5.0036301612854,2.3828601837158203,14557890806
2007-09-01,4.611187934875488,5.484371185302734,4.611187934875488,5.327394008636475,2.5370452404022217,8456974183
2007-10-01,5.327394008636475,7.348467826843262,5.327394008636475,7.162057876586914,3.4107601642608643,14129480707
2007-11-01,7.2013020515441895,7.269979953765869,5.572669982910156,6.0632219314575195,2.8874659538269043,10292396606
2007-12-01,5.984734058380127,6.347742080688477,5.268527984619141,5.484371185302734,2.611802101135254,6085574185
2008-01-01,5.484371185302734,5.513803958892822,4.1598801612854,4.532700061798096,2.1585910320281982,11946127854
2008-02-01,4.611187934875488,5.484371185302734,4.562132835388184,5.435315132141113,2.588439702987671,7689655460
2008-03-01,5.20966100692749,5.494182109832764,4.398287773132324,5.317583084106445,2.5323731899261475,9209870532
2008-04-01,5.396070957183838,6.2594428062438965,5.317583084106445,6.05341100692749,2.882793664932251,8627356860
2008-05-01,6.05341100692749,6.210387229919434,5.480445861816406,5.719834804534912,2.723936080932617,5232856745
2008-06-01,5.739458084106445,5.847379207611084,5.170416831970215,5.229282855987549,2.4903221130371094,5283349137
2008-07-01,5.229282855987549,5.886622905731201,4.679864883422852,5.78851318359375,2.820549249649048,8622081125
2008-08-01,5.739458084106445,5.817945957183838,4.964385032653809,5.307772159576416,2.5863001346588135,4710150006
2008-09-01,5.248906135559082,5.347015857696533,3.38480806350708,4.49345588684082,2.1895108222961426,11436188737
2008-10-01,4.49345588684082,4.513078212738037,2.560681104660034,3.473107099533081,1.692328929901123,14965560092
2008-11-01,3.4348440170288086,4.101014137268066,3.0610439777374268,3.728193998336792,1.8166245222091675,10716172522
2008-12-01,3.6791388988494873,4.43458890914917,3.6595170497894287,4.002903938293457,1.9504815340042114,6838033899
2009-01-01,4.002903938293457,4.49345588684082,3.100287914276123,3.28669810295105,1.6014982461929321,8351924166
2009-02-01,3.0512330532073975,3.6506869792938232,2.9923670291900635,3.1199100017547607,1.5202279090881348,6148605906
2009-03-01,3.041421890258789,4.208934783935547,2.933500051498413,3.953847885131836,1.9265778064727783,10253080325
2009-04-01,4.022525787353516,4.483644008636475,3.8753600120544434,4.375722885131836,2.13214373588562,11336153847
2009-05-01,4.375722885131836,4.807408809661865,4.336479187011719,4.787786960601807,2.3329286575317383,8807458718
2009-06-01,4.797597885131836,5.435315132141113,4.601377010345459,5.297961235046387,2.6734187602996826,10779194246
2009-07-01,5.297961235046387,5.651157855987549,4.797597885131836,5.4745588302612305,2.7625319957733154,7316407014
2009-08-01,5.425504207611084,5.494182109832764,5.0036301612854,5.190039157867432,2.6189591884613037,8781676697
2009-09-01,5.20966100692749,6.249631881713867,5.111550807952881,5.7296462059021,2.891251802444458,7919406893
2009-10-01,5.7296462059021,6.396797180175781,5.533425807952881,6.171143054962158,3.1140365600585938,6131864345
2009-11-01,5.984734058380127,6.936404228210449,5.9552998542785645,6.426229953765869,3.2427570819854736,6649504142
2009-12-01,6.3771748542785645,6.7205610275268555,5.984734058380127,6.3183088302612305,3.188297986984253,4957005211
2010-01-01,6.3183088302612305,6.396797180175781,5.445126056671143,5.592291831970215,2.8219411373138428,8451964757
2010-02-01,5.523614883422852,5.768890857696533,5.27833890914917,5.386260032653809,2.7179746627807617,5224546310
2010-03-01,5.454936981201172,5.876811981201172,5.445126056671143,5.808135032653809,2.930858612060547,7080006590
2010-04-01,5.867001056671143,6.220198154449463,5.543237209320068,5.660968780517578,2.8565964698791504,5813440154
2010-05-01,5.572669982910156,5.7002129554748535,5.297961235046387,5.660968780517578,2.8565964698791504,6142236123
2010-06-01,5.562859058380127,5.916056156158447,5.4156928062438965,5.611914157867432,2.9181177616119385,4484489033
2010-07-01,5.611914157867432,5.847379207611084,5.454936981201172,5.827756881713867,3.030352830886841,3897218238
2010-08-01,5.984734058380127,5.984734058380127,5.435315132141113,5.543237209320068,2.8824069499969482,2904766046
2010-09-01,5.543237209320068,5.876811981201172,5.513803958892822,5.670780181884766,2.9487273693084717,5559463262
2010-10-01,5.670780181884766,6.3183088302612305,5.621725082397461,6.1220879554748535,3.183401346206665,9023522046
2010-11-01,6.220198154449463,6.769617080688477,5.869999885559082,6.039999961853027,3.140716552734375,8241096741
2010-12-01,5.960000038146973,6.079999923706055,5.579999923706055,5.789999961853027,3.0107197761535645,5162211969
2011-01-01,5.820000171661377,6.130000114440918,5.699999809265137,5.800000190734863,3.0159196853637695,5099656674
2011-02-01,5.800000190734863,5.989999771118164,5.619999885559082,5.980000019073486,3.1095173358917236,4423929286
2011-03-01,6.019999980926514,6.5,5.900000095367432,6.460000038146973,3.3591115474700928,7238925496
2011-04-01,6.5,6.75,6.400000095367432,6.570000171661377,3.416309356689453,4521122412
2011-05-01,6.570000171661377,6.679999828338623,6.139999866485596,6.519999980926514,3.390310287475586,3754231968
2011-06-01,6.510000228881836,6.550000190734863,5.679999828338623,5.909999847412109,3.073118209838867,6031491331
2011-07-01,5.909999847412109,6.059999942779541,5.5,5.929999828338623,3.1764373779296875,4686264508
2011-08-01,6.010000228881836,6.059999942779541,4.679999828338623,5.119999885559082,2.742556571960449,9107109495
2011-09-01,5.170000076293945,5.269999980926514,3.6700000762939453,3.819999933242798,2.0462043285369873,9042492695
2011-10-01,3.7100000381469727,5.150000095367432,3.4600000381469727,4.940000057220459,2.6461384296417236,8631054654
2011-11-01,4.820000171661377,5.21999979019165,4.139999866485596,4.309999942779541,2.3086752891540527,7559278875
2011-12-01,4.699999809265137,4.929999828338623,4.5,4.610000133514404,2.469372272491455,4995333921
2012-01-01,4.610000133514404,5.610000133514404,4.610000133514404,5.429999828338623,2.9086101055145264,5922123397
2012-02-01,5.440000057220459,5.71999979019165,5.269999980926514,5.690000057220459,3.0478808879852295,6381605563
2012-03-01,5.699999809265137,5.71999979019165,4.889999866485596,5.010000228881836,2.6836342811584473,6067067701
2012-04-01,5.070000171661377,5.329999923706055,4.920000076293945,5.179999828338623,2.774695873260498,8532290655
2012-05-01,5.170000076293945,5.260000228881836,4.5,4.71999979019165,2.528294324874878,7251578576
2012-06-01,4.639999866485596,4.739999771118164,4.139999866485596,4.289999961853027,2.2979624271392822,6745008073
2012-07-01,4.289999961853027,4.460000038146973,3.9700000286102295,4.449999809265137,2.4915084838867188,6361146219
2012-08-01,4.420000076293945,4.599999904632568,4.170000076293945,4.199999809265137,2.351536273956299,4722225443
