Date,Open,High,Low,Close,Adj Close,Volume,MACD,MACDsig,MACDhist,EMA,EMA_short,EMA_long,EMA_x,buy_sig,sell_sig,buy_sig_EMA,sell_sig_EMA,Volume_MA_short,Volume_MA_long,buy_sig_adj,sell_sig_adj
2021-01-04,7.96999979019165,8.119999885559082,7.949999809265137,7.980000019073486,7.653981208801269,67589569,,,,7.980000019073486,7.980000019073486,7.980000019073486,7.980000019073486,,,,,67589569.0,67589569.0,,
2021-01-05,8.0,8.0,7.809999942779541,7.900000095367432,7.577250003814697,68147276,,,,7.960000038146973,7.972380978720529,7.9768627671634444,7.979203999932133,,,,,67868422.5,67868422.5,,
2021-01-06,7.880000114440918,8.1899995803833,7.880000114440918,8.130000114440918,7.797852516174316,55801622,,,,8.002500057220459,7.987392324979613,7.9828681533311885,7.980704458782967,,,,,63846155.666666664,63846155.666666664,,
2021-01-07,8.220000267028809,8.270000457763672,7.960000038146973,8.029999732971191,7.701937675476074,64126482,,,,8.009374976158142,7.991450173359763,7.984716450571973,7.981194959023647,,,,,63916237.25,63916237.25,,
2021-01-08,8.039999961853027,8.25,7.949999809265137,8.149999618530273,7.81703519821167,57785946,,,,8.044531136751175,8.00655012051886,7.991198143433083,7.982874607376947,,,,,62690179.0,62690179.0,,
2021-01-11,8.260000228881836,8.279999732971191,7.96999979019165,8.029999732971191,7.701937675476074,40770432,,,,8.040898285806179,8.00878341694289,7.992719774395362,7.983343514099278,,,,,59036887.833333336,59036887.833333336,,
2021-01-12,8.020000457763672,8.220000267028809,8.0,8.149999618530273,7.81703519821167,50826162,,,,8.068173618987203,8.022232578998832,7.998887611420261,7.985001783795109,,,,,57863927.0,57863927.0,,
2021-01-13,8.109999656677246,8.199999809265137,8.039999961853027,8.109999656677246,7.7786688804626465,47741657,,,,8.078630128409714,8.030591348301538,8.003244946528378,7.986245543724285,,,,,56598643.25,56598643.25,,
2021-01-14,8.119999885559082,8.119999885559082,7.949999809265137,8.069999694824219,7.740303993225098,41930197,,,,8.07647252001334,8.034344524160842,8.005862779794882,7.987078918362096,,,8.069999694824219,,54968815.88888889,54968815.88888889,,
2021-01-15,8.039999961853027,8.0600004196167,7.920000076293945,7.989999771118164,7.663572311401367,37194116,,,,8.054854332789546,8.030121214347254,8.005240701023245,7.987107981573599,,,,,53191345.9,53191345.9,,
2021-01-18,7.869999885559082,8.0,7.699999809265137,7.949999809265137,7.625205993652344,52495116,,,,8.028640701908444,8.022490604339433,8.003074391542535,7.986738746028242,,,,,53128052.27272727,53128052.27272727,,
2021-01-19,8.079999923706055,8.699999809265137,7.880000114440918,8.470000267028809,8.12396240234375,151278216,,,,8.138980593188535,8.065110572214612,8.021385210189056,7.991547318376506,,,,,61307232.583333336,61307232.583333336,,
2021-01-20,8.539999961853027,9.140000343322754,8.470000267028809,8.850000381469727,8.48843765258789,151785802,,,,8.316735540258833,8.13986198261986,8.053879922788298,8.000089139899822,,,,,68267122.53846154,68267122.53846154,,
2021-01-21,8.930000305175781,9.079999923706056,8.710000038146973,8.800000190734863,8.44048023223877,77105000,,,,8.43755170287784,8.202732288154623,8.083139541139143,8.00804845383848,,,,,68898399.5,68898399.5,,
2021-01-22,8.859999656677246,9.0,8.529999732971191,8.600000381469727,8.248652458190918,64053633,,,,8.478163872525812,8.240567344660823,8.103408593701127,8.013938522770134,,,,,68575415.06666666,68575415.06666666,,
2021-01-25,8.699999809265137,8.720000267028809,8.380000114440918,8.479999542236328,8.133553504943848,82676673,,,,8.478622789953441,8.263370411096584,8.118176866192703,8.0185759458494,,,,,69456743.6875,69456743.6875,,
2021-01-26,8.369999885559082,8.449999809265137,8.180000305175781,8.270000457763672,7.932134628295898,81901116,,,,8.426467206905999,8.264001844112498,8.124130732528819,8.021077682286359,,,,,70188765.58823529,70188765.58823529,,
2021-01-27,8.350000381469727,8.619999885559082,8.319999694824219,8.390000343322754,8.047231674194336,77142848,,,,8.417350491010188,8.27600170118014,8.13455699177564,8.024748554535478,,,,,70575103.5,70575103.5,,
2021-01-28,8.359999656677246,8.369999885559082,8.119999885559082,8.170000076293945,7.836218357086182,64427664,,,,8.355512887331127,8.265906308333836,8.13594691665871,8.026193843309194,,,,,70251554.05263157,70251554.05263157,,
2021-01-29,8.170000076293945,8.300000190734863,7.869999885559082,7.920000076293945,7.596432209014893,72755874,,,,8.24663468457183,8.23296285766337,8.127478413114995,8.025137188911033,,,,,70376770.05,70376770.05,,
2021-02-01,7.860000133514404,8.170000076293945,7.860000133514404,8.079999923706055,7.7498955726623535,51257359,,,,8.204975994355387,8.218394959191246,8.125616511569547,8.025683086769691,,,,8.079999923706055,69560159.55,69466321.90476191,,
2021-02-02,8.600000381469727,9.140000343322754,8.40999984741211,8.819999694824219,8.459662437438965,177746439,,,,8.358731919472595,8.275690648299147,8.152847224638357,8.03358673461103,,,,,75040117.7,74388145.4090909,,
2021-02-03,8.760000228881836,8.770000457763672,8.5,8.550000190734863,8.20069408416748,71314633,,,,8.406548987288161,8.301815366626357,8.168421850759788,8.03872517696052,,,,,75815768.25,74254514.43478261,,
2021-02-04,8.5,8.630000114440918,8.210000038146973,8.369999885559082,8.028047561645508,64600771,,,,8.397411711855892,8.308309130334235,8.17632687173231,8.04202144271772,,,,,75839482.7,73852275.125,,
2021-02-05,8.399999618530273,8.449999809265137,8.100000381469727,8.140000343322754,7.807444095611572,54621876,,,,8.333058869722606,8.292279722047429,8.174902301990759,8.042996357151601,,,,,75681279.2,73083059.16,,
2021-02-08,8.15999984741211,8.220000267028809,7.980000019073486,8.09000015258789,7.759487152099609,57521510,0.004907533599059377,,,8.272294190438927,8.27301500114652,8.171572805935744,8.043464056608679,,,,,76518833.1,72484538.03846154,,
2021-02-09,8.100000381469727,8.15999984741211,7.940000057220459,8.140000343322754,7.807444095611572,43838219,-0.006592157321472669,,,8.239220728659884,8.260346938496639,8.170334670147,8.044424616675487,,,,,76169435.95,71423563.25925925,,
2021-02-10,8.25,8.25,8.0,8.199999809265137,7.864993095397949,26453202,-0.011191737232651988,,,8.229415498811196,8.254599592855543,8.171498008935947,8.045972628542051,,,,,75105013.2,69817478.92857143,,
2021-02-11,8.210000038146973,8.210000038146973,8.210000038146973,8.210000038146973,7.874584197998047,0,-0.013929445422771636,,,8.224561633645141,8.250352016216631,8.173007892434418,8.047604742070458,,,,,73008503.35,67409979.65517241,,
2021-02-16,8.350000381469727,8.359999656677246,8.170000076293945,8.25,7.912949562072754,41500200,-0.012999801828764035,,,8.230921225233857,8.250318490862666,8.176027190770323,8.049618625233936,,,,,73223807.55,66546320.333333336,,
