Date,Open,High,Low,Close,Adj Close,Volume,MACD,MACDsig,MACDhist,EMA,EMA_short,EMA_long,EMA_x,buy_sig,sell_sig,buy_sig_EMA,sell_sig_EMA,Volume_MA_short,Volume_MA_long,buy_sig_adj,sell_sig_adj
2022-01-03,23.350000381469727,24.149999618530277,22.200000762939453,23.5,23.5,965600,,,,23.5,23.5,23.5,23.5,,,,,965600.0,965600.0,,
2022-01-04,23.700000762939453,23.799999237060547,23.0,23.549999237060547,23.549999237060547,442588,,,,23.512499809265137,23.504761832101003,23.50196075439453,23.500497504846372,,,,,704094.0,704094.0,,
2022-01-05,23.899999618530277,23.950000762939453,21.899999618530277,21.899999618530277,21.899999618530277,965250,,,,23.10937476158142,23.35192733557046,23.439138749066522,23.484572152743727,,,,,791146.0,791146.0,,
2022-01-06,21.899999618530277,22.399999618530277,21.549999237060547,22.299999237060547,22.299999237060547,1305000,,,,22.907030880451202,23.251743707140943,23.394466611340796,23.472785357562802,,,,,919609.5,919609.5,,
2022-01-07,22.299999237060547,22.5,21.700000762939453,22.0,22.0,917068,,,,22.680273160338402,23.132530020746568,23.33978164619018,23.45813077689054,,,,22.0,919101.2,919101.2,,
2022-01-10,22.0,22.5,21.5,22.149999618530277,22.149999618530277,668000,,,,22.54770477488637,23.038955696725967,23.29312352745842,23.44511454645909,,,,,877251.0,877251.0,,
2022-01-11,22.0,22.149999618530277,21.5,21.600000381469727,21.600000381469727,652000,,,,22.31077867653221,22.90191233336823,23.226726541341215,23.426755201533826,,,,,845072.2857142857,845072.2857142857,,
2022-01-12,21.600000381469727,22.5,21.600000381469727,22.399999618530277,22.399999618530277,694000,,,,22.333083912031725,22.854111122431284,23.194305877701574,23.416538728071107,,,,,826188.25,826188.25,,
2022-01-13,22.049999237060547,22.049999237060547,21.5,21.549999237060547,21.549999237060547,452000,,,,22.13731274328893,22.729909990491212,23.129823264343102,23.397966195822246,,,,,784611.7777777778,784611.7777777778,,
2022-01-14,21.399999618530277,21.799999237060547,21.149999618530277,21.299999237060547,21.299999237060547,575000,,,,21.927984366731835,22.593728013974008,23.058065459351628,23.37709090270024,,,,,763650.6,763650.6,,
2022-01-17,21.350000381469727,21.350000381469727,19.940000534057617,19.979999542236328,19.979999542236328,1501000,,,,21.440988160607958,22.344801492856135,22.937356992013775,23.34328899861602,,,,,830682.3636363636,830682.3636363636,,
2022-01-18,20.0,21.200000762939453,20.0,20.850000381469727,20.850000381469727,422000,,,,21.2932412158234,22.202439482247904,22.855499870031657,23.318480156654367,,,,,796625.5,796625.5,,
2022-01-19,21.450000762939453,21.450000762939453,19.959999084472656,20.549999237060547,20.549999237060547,328000,,,,21.107430721132687,22.04506422080149,22.76508808050338,23.29093308282756,,,,,760577.3846153846,760577.3846153846,,
2022-01-20,20.450000762939453,21.299999237060547,20.149999618530277,21.200000762939453,21.200000762939453,515000,,,,21.13057323158438,21.96458198671939,22.703712107265577,23.27012778611226,,,,,743036.1428571428,743036.1428571428,,
2022-01-21,20.149999618530277,22.5,20.149999618530277,21.899999618530277,21.899999618530277,986000,,,,21.322929828320852,21.958431284987093,22.67219397045243,23.256494670016917,,,,,759233.7333333333,759233.7333333333,,
2022-01-24,21.399999618530277,22.25,21.0,21.25,21.25,536900,,,,21.30469737124064,21.890961638797847,22.616421657885667,23.23652954892222,,,,,745337.875,745337.875,,
2022-01-25,21.149999618530277,22.850000381469727,20.149999618530277,20.549999237060547,20.549999237060547,1027000,,,,21.116022837695617,21.763250933870484,22.535385484519978,23.209797904028076,,,,,761906.2352941176,761906.2352941176,,
2022-01-26,21.100000381469727,21.100000381469727,20.0,20.100000381469727,20.100000381469727,781000,,,,20.862017223639143,21.604846119356125,22.439880186361144,23.178854645097147,,,,,762967.0,762967.0,,
2022-01-27,20.149999618530277,20.25,19.600000381469727,20.100000381469727,20.100000381469727,547000,,,,20.67151301309679,21.46152747765266,22.348120194012463,23.14821927928991,,,,,751600.3157894737,751600.3157894737,,
2022-01-28,20.25,20.25,19.5,19.739999771118164,19.739999771118164,259000,,,,20.438634702602133,21.297572457982707,22.2458409617421,23.114306647367805,,,,,726970.3,726970.3,,
2022-01-31,20.649999618530277,20.649999618530277,20.649999618530277,20.649999618530277,20.649999618530277,0,,,,20.49147593158417,21.235898854225333,22.183258948282813,23.08978617941917,,,,,678690.3,692352.6666666666,,
2022-02-04,20.700000762939453,20.700000762939453,20.0,20.299999237060547,20.299999237060547,376062,,,,20.443606757953262,21.1467655573525,22.109405626274096,23.062027105365853,,,,,675364.0,677975.8181818182,,
2022-02-07,20.299999237060547,21.899999618530277,20.200000762939453,21.600000381469727,21.600000381469727,769562,,,,20.732705163832378,21.189930778696997,22.08942895000726,23.047479575774847,,,,,665579.6,681957.8260869565,,
2022-02-08,22.0,22.399999618530277,21.5,21.950000762939453,21.950000762939453,462052,,,,21.037029063609147,21.2623183962439,22.083961177965385,23.036559388582454,,,,,623432.2,672795.0833333334,,
2022-02-09,22.049999237060547,23.25,22.0,23.25,23.25,1355300,,,,21.590271797706862,21.451621406125433,22.12968819059419,23.038683175760738,,,,,645343.8,700095.28,,
2022-02-10,23.5,23.799999237060547,22.850000381469727,23.350000381469727,23.350000381469727,1302000,0.18874045191618904,,,22.030203943647578,21.63241940377727,22.177543570628526,23.041780859399633,,,,,677043.8,723245.4615384615,,
2022-02-11,23.100000381469727,23.600000381469727,22.799999237060547,22.799999237060547,22.799999237060547,833000,0.2547015957376857,,,22.22265276700082,21.743617483137584,22.201953596763115,23.03937507211268,,,,,686093.8,727310.4444444445,,
2022-02-14,22.5,22.850000381469727,22.100000381469727,22.5,22.5,331000,0.28171348889995684,,,22.291989575250614,21.815653913314957,22.213641691007698,23.034008155972256,,,,,667943.8,713156.5,,
2022-02-15,22.299999237060547,24.450000762939453,22.299999237060547,23.799999237060547,23.799999237060547,980900,0.3932253865834916,,,22.6689919907031,22.004639182243107,22.275851790852908,23.04162995777413,,,23.799999237060547,,694388.8,722389.0344827586,,
2022-02-16,23.799999237060547,25.700000762939453,23.799999237060547,25.600000381469727,25.600000381469727,1391000,0.6064487171987771,,,23.401744088394757,22.347054534550406,22.40621055911239,23.067086379900456,,,,,735188.8,744676.0666666667,,
2022-02-17,25.399999618530277,25.700000762939453,24.700000762939453,24.850000381469727,24.850000381469727,665068,0.7111031358395188,,,23.763808161663498,22.585430329495104,22.5020454541068,23.084826817727016,,,,,693392.2,742108.0645161291,,
2022-02-18,24.600000381469727,25.600000381469727,24.399999618530277,25.200000762939453,25.200000762939453,502015,0.8104117786149097,,,24.12285631198249,22.834437037442186,22.60784762308063,23.105873324644556,,,,,697392.95,734605.15625,,
2022-02-21,25.799999237060547,25.799999237060547,24.0,24.600000381469727,24.600000381469727,499400,0.834240073086832,,,24.242142329354298,23.00258592734957,22.685971260664516,23.120740260533363,,,,,705962.95,727477.7272727273,,
2022-02-22,24.5,24.5,23.200000762939453,23.600000381469727,23.600000381469727,678610,0.7687826963426119,0.6595437145051046,0.10923898183750724,24.081606842383156,23.05948254202768,22.72181553991178,23.12550901795562,,,,,714143.45,726040.4411764706,,
2022-02-23,23.899999618530277,23.899999618530277,22.799999237060547,23.049999237060547,23.049999237060547,643000,0.6675669038348211,0.6613413746604626,0.0062255291743584795,23.823704941052505,23.058579370126047,22.734685488819576,23.124757676852184,,,,,696993.45,723667.8571428572,,
2022-02-24,23.049999237060547,23.049999237060547,21.399999618530277,21.799999237060547,21.799999237060547,1036000,0.4867071000663863,0.6231323932283603,-0.13642529316197405,23.317778515054513,22.93871459554838,22.698031126005496,23.111576000834358,,21.799999237060547,,,721948.45,732343.75,,21.799999237060547
2022-02-25,22.149999618530277,22.700000762939453,21.850000381469727,22.549999237060547,22.549999237060547,394000,0.39625732306816275,0.5744091429310098,-0.178151819862847,23.12583369555602,22.901694085216203,22.69222595389001,23.105988172339096,,,,22.549999237060547,690298.45,723199.3243243244,,
2022-02-28,22.75,22.899999618530277,21.25,22.049999237060547,22.049999237060547,675000,0.2830060505719416,0.5127381243583232,-0.2297320737863816,22.856875080932152,22.820580290153757,22.66704059244572,23.09548081974926,,,,,684998.45,721930.9210526316,,
2022-03-01,22.299999237060547,22.350000381469727,21.850000381469727,22.049999237060547,22.049999237060547,433000,0.19112356993695911,0.4454561196116903,-0.2543325496747312,22.65515611996425,22.74719161843059,22.642842892234537,23.085078017931462,,,,,679298.45,714522.4358974359,,
2022-03-02,22.049999237060547,22.5,21.600000381469727,21.649999618530277,21.649999618530277,254000,0.08645608630895651,0.37103774932057654,-0.28458166301162,22.403866994605757,22.64269714224961,22.603907861893195,23.070798630872744,,,,,679048.45,703009.375,,
2022-03-03,22.0,24.0,22.0,22.850000381469727,22.850000381469727,1166980,0.09549641935451803,0.3143333977228279,-0.2188369783683099,22.51540034132175,22.66244030788962,22.613558548935412,23.068601633366246,,,,,737397.45,714325.731707317,,
2022-03-04,22.5,22.5,21.149999618530277,21.350000381469727,21.350000381469727,585000,-0.013821430004050228,0.24719050872816767,-0.2610119387322179,22.224050351358745,22.537446029182963,22.564007248250487,23.051501123397127,,,,,747844.35,711246.5476190476,,
2022-03-07,21.100000381469727,21.100000381469727,20.200000762939453,20.350000381469727,20.350000381469727,797000,-0.1763312411379303,0.16093226843966435,-0.33726350957759466,21.75553785888649,22.329117872257893,22.477183449553205,23.024620518999843,,,,,749216.25,713240.8139534884,,
