Date,Open,High,Low,Close,Adj Close,Volume,MACD,MACDsig,MACDhist,EMA,EMA_short,EMA_long,EMA_x,buy_sig,sell_sig,buy_sig_EMA,sell_sig_EMA,Volume_MA_short,Volume_MA_long,buy_sig_adj,sell_sig_adj
2022-01-03,6.900000095367432,6.960000038146973,6.900000095367432,6.929999828338623,6.500357151031494,1372840,,,,6.929999828338623,6.929999828338623,6.929999828338623,6.929999828338623,,,,,1372840.0,1372840.0,,
2022-01-04,6.920000076293945,7.0,6.880000114440918,6.940000057220459,6.509737014770508,6938911,,,,6.932499885559082,6.930952231089274,6.930391994177127,6.930099333103617,,,,,4155875.5,4155875.5,,
2022-01-05,6.949999809265137,6.96999979019165,6.860000133514404,6.920000076293945,6.4909772872924805,6295700,,,,6.929374933242798,6.929909168727814,6.92998446798563,6.929998842986108,,,,,4869150.333333333,4869150.333333333,,
2022-01-06,6.909999847412109,6.940000057220459,6.820000171661377,6.880000114440918,6.453456878662109,7221004,,,,6.917031228542328,6.925155925462396,6.9280242972583865,6.929501343199589,,,,,5457113.75,5457113.75,,
2022-01-07,6.889999866485596,6.949999809265137,6.829999923706055,6.929999828338623,6.500357151031494,6024400,,,,6.920273378491402,6.925617249545846,6.928101769065455,6.929506303250724,,,,,5570571.0,5570571.0,,
2022-01-10,6.960000038146973,6.96999979019165,6.880000114440918,6.949999809265137,6.5191168785095215,4420284,,,,6.927704986184835,6.92793939809054,6.928960515739953,6.929710218733455,,,,,5378856.5,5378856.5,,
2022-01-11,6.96999979019165,7.090000152587891,6.929999828338623,7.010000228881836,6.575397491455078,11375639,,,,6.948278796859086,6.935754715308759,6.9321385437063014,6.930509124307071,,,,,6235539.714285715,6235539.714285715,,
2022-01-12,7.050000190734863,7.079999923706055,7.010000228881836,7.050000190734863,6.612917423248291,5425042,,,,6.97370914532803,6.946635236777912,6.936760569079971,6.9316980901421745,,,,,6134227.5,6134227.5,,
2022-01-13,7.079999923706055,7.21999979019165,7.079999923706055,7.150000095367432,6.7067179679870605,10850001,,,,7.01778188283788,6.966003318548342,6.945122903444185,6.933870249398148,,,,,6658202.333333333,6658202.333333333,,
2022-01-14,7.139999866485596,7.139999866485596,7.0,7.03000020980835,6.594157695770264,7881855,,,,7.020836464580498,6.972098260573105,6.9484514252623875,6.934826766417156,,,,,6780567.6,6780567.6,,
2022-01-17,7.03000020980835,7.03000020980835,6.980000019073486,7.010000228881836,6.575397491455078,2866743,,,,7.018127405655832,6.975707971840603,6.950865103835699,6.935574761068546,,,7.010000228881836,,6424765.363636363,6424765.363636363,,
2022-01-18,7.03000020980835,7.119999885559082,7.010000228881836,7.090000152587891,6.650437831878662,6218642,,,,7.036095592388847,6.986592941435583,6.956321380257354,6.93711133212844,,,,,6407588.416666667,6407588.416666667,,
2022-01-19,7.059999942779541,7.179999828338623,7.03000020980835,7.099999904632568,6.659817218780518,6791458,,,,7.052071670449777,6.9973936045972005,6.961955832193637,6.938732113944402,,,,,6437116.846153846,6437116.846153846,,
2022-01-20,7.059999942779541,7.340000152587891,7.059999942779541,7.28000020980835,6.828658103942871,20189416,,,,7.10905380528942,7.024308519379215,6.974428160727547,6.94212781639081,,,,,7419423.928571428,7419423.928571428,,
2022-01-21,7.269999980926514,7.340000152587891,7.21999979019165,7.289999961853027,6.838037967681885,6620031,,,,7.154290344430322,7.0496124662814825,6.9868035254775664,6.945589230773519,,,,,7366131.066666666,7366131.066666666,,
2022-01-24,7.269999980926514,7.28000020980835,7.099999904632568,7.230000019073486,6.781757831573486,11870425,,,,7.173217763091113,7.066792233214054,6.996340642873485,6.948419188866057,,,,,7647649.4375,7647649.4375,,
2022-01-25,7.159999847412109,7.199999809265137,7.050000190734863,7.110000133514404,6.6691975593566895,6322988,,,,7.157413355696936,7.070907271337897,7.00079787780058,6.950026959459573,,,,,7569728.176470588,7569728.176470588,,
2022-01-26,7.099999904632568,7.110000133514404,7.0,7.110000133514404,6.6691975593566895,7466500,,,,7.145560050151303,7.074630401068993,7.005080319201123,6.951618732335741,,,,,7563993.277777778,7563993.277777778,,
2022-01-27,7.019999980926514,7.070000171661377,6.949999809265137,7.070000171661377,6.631677627563477,4053600,,,,7.126670080528822,7.0741894268396965,7.007626195768192,6.95279665710515,,,,,7379235.736842105,7379235.736842105,,
2022-01-28,6.96999979019165,7.019999980926514,6.880000114440918,6.909999847412109,6.481596946716309,5755200,,,,7.072502522249644,7.05855232403707,7.003797711518934,6.952370818202732,,,,,7298033.95,7298033.95,,
